dist_km,x_map,y_map,lon_deg,lat_deg,row_pix,col_pix,inside_raster,residual_mGal,modelled_mGal,misfit_mGal
250.9000762954965,-142273.064533731,20207.95378981293,121.10462054311964,-1.8000985100172993,228.49757722888015,138.51855479161122,1,-30.61742076807563,0.7147379697825872,-31.332158737858215
252.89134674228612,-140586.81167467908,21267.061568840683,121.11978348503584,-1.7905322932640908,227.9680233393663,139.3616812211372,1,-28.21052978218843,0.6896478686385862,-28.90017765082702
254.8826171890758,-138900.55881562716,22326.16934786846,121.13494621756566,-1.7809659109387252,227.4384694498524,140.20480765066316,1,-19.498538007007628,0.6658117212190886,-20.164349728226718
256.87388763586546,-137214.30595657523,23385.27712689621,121.15010874191714,-1.77139936348522,226.90891556033856,141.04793408018912,1,-6.600825158993128,0.6431487747427834,-7.243973933735912
258.8651580826551,-135528.0530975233,24444.38490592396,121.1652710592984,-1.7618326513475495,226.37936167082464,141.8910605097151,1,3.331870350188012,0.6215846159326972,2.7102857342553146
260.8564285294448,-133841.8002384714,25503.492684951707,121.18043317091748,-1.7522657749696495,225.8498077813108,142.73418693924106,1,2.600457724025768,0.6010505856901978,1.99940713833557
262.8476989762344,-132155.54737941947,26562.600463979485,121.19559507798247,-1.7426987347954157,225.3202538917969,143.57731336876702,1,-8.92279511671373,0.5814832557379278,-9.504278372451656
264.8389694230241,-130469.29452036758,27621.708243007237,121.2107567817014,-1.7331315312687043,224.79070000228305,144.42043979829293,1,-17.68864076575412,0.5628239598501884,-18.251464725604308
266.83023986981374,-128783.04166131566,28680.816022034986,121.22591828328233,-1.7235641648333324,224.26114611276915,145.2635662278189,1,-28.505108481036377,0.5450183732640657,-29.050126854300444
268.8215103166034,-127096.78880226372,29739.92380106273,121.24107958393328,-1.7139966359330785,223.7315922232553,146.1066926573449,1,-41.92171634025543,0.528016134698264,-42.44973247495369
270.81278076339305,-125410.5359432118,30799.03158009051,121.2562406848623,-1.7044289450116807,223.2020383337414,146.94981908687083,1,-43.86151433398389,0.511770506121499,-44.37328484010539
272.8040512101827,-123724.28308415988,31858.139359118257,121.27140158727742,-1.6948610925128411,222.67248444422756,147.7929455163968,1,-33.928848452198025,0.496238066026616,-34.42508651822464
274.7953216569724,-122038.03022510796,32917.247138146005,121.28656229238666,-1.6852930788802207,222.14293055471364,148.63607194592277,1,-23.627255986201817,0.4813784324958423,-24.108634418697658
276.786592103762,-120351.77736605603,33976.354917173754,121.30172280139806,-1.675724904557444,221.61337666519975,149.4791983754487,1,-18.204341752543563,0.4671540127993978,-18.67149576534296
278.7778625505517,-118665.52450700411,35035.4626962015,121.31688311551956,-1.666156569988097,221.08382277568592,150.32232480497467,1,-13.722910039444976,0.45352977666497896,-14.176439816109955
280.7691329973413,-116979.27164795224,36094.57047522925,121.33204323595926,-1.6565880756157274,220.55426888617205,151.1654512345006,1,-11.588834081326148,0.4404730506982792,-12.029307132024426
282.760403444131,-115293.01878890031,37153.678254257,121.34720316392512,-1.647019421883846,220.02471499665816,152.00857766402655,1,-13.00915886663748,0.4279533317323974,-13.437112198369876
284.7516738909206,-113606.76592984842,38212.78603328475,121.36236290062512,-1.637450609235927,219.49516110714427,152.85170409355254,1,-6.527958847787184,0.41594211714309953,-6.943900964930284
286.7429443377103,-111920.5130707965,39271.893812312526,121.37752244726728,-1.627881638115404,218.9656072176304,153.69483052307848,1,56.10683336449007,0.4044127503928578,55.702420614097214
288.7342147844999,-110234.26021174458,40331.00159134028,121.39268180505957,-1.618312508965679,218.4360533281165,154.53795695260445,1,39.34206584473559,0.39334028026403933,38.94872556447155
290.72548523128955,-108548.00735269266,41390.10937036802,121.40784097520996,-1.6087432222301128,217.90649943860265,155.3810833821304,1,19.87512601581384,0.3827013324144048,19.492424683399435
292.7167556780792,-106861.75449364074,42449.21714939577,121.42299995892648,-1.599173778352032,217.3769455490888,156.22420981165638,1,27.929755314259623,0.37247399203962983,27.557281322219993
294.70802612486887,-105175.5016345888,43508.32492842355,121.43815875741709,-1.5896041777747258,216.8473916595749,157.06733624118232,1,11.66604694679809,0.36263769656063033,11.30340925023746
296.6992965716585,-103489.2487755369,44567.4327074513,121.45331737188972,-1.580034420941448,216.317837770061,157.91046267070828,1,7.504608627102457,0.353173137370586,7.151435489731871
298.6905670184482,-101802.99591648496,45626.54048647905,121.4684758035524,-1.570464508295416,215.78828388054717,158.75358910023425,1,9.844366526522167,0.34406216977973114,9.500304356742436
300.6818374652379,-100116.74305743304,46685.6482655068,121.48363405361307,-1.5608944402798122,215.25872999103325,159.59671552976022,1,12.583984418054408,0.335287730387071,12.248696687667337
302.6731079120275,-98430.49019838111,47744.756044534544,121.4987921232797,-1.5513242173377824,214.72917610151936,160.43984195928618,1,14.879588439765511,0.3268337611886822,14.552754678576829
304.6643783588172,-96744.2373393292,48803.86382356232,121.51395001376028,-1.5417538399124382,214.1996222120055,161.28296838881215,1,24.308282714229083,0.3186851398035432,23.98959757442554
306.6556488056068,-95057.98448027729,49862.97160259007,121.52910772626272,-1.532183308446856,213.67006832249163,162.1260948183381,1,29.956855303816965,0.3108276152610365,29.64602768855593
308.6469192523965,-93371.73162122536,50922.07938161782,121.544265261995,-1.522612623384077,213.1405144329777,162.96922124786406,1,18.92249981217629,0.30324774885037403,18.619252063325916
310.6381896991861,-91685.47876217344,51981.18716064557,121.5594226221651,-1.513041785167108,212.61096054346388,163.81234767739002,1,14.319167477812856,0.2959328595820961,14.02323461823076
312.6294601459758,-89999.22590312152,53040.29493967335,121.57457980798095,-1.5034707942389212,212.08140665395,164.65547410691596,1,13.4815996778917,0.2888709738562075,13.192728704035492
314.6207305927654,-88312.9730440696,54099.40271870109,121.58973682065051,-1.493899651042455,211.5518527644361,165.49860053644193,1,11.585378946263813,0.2820507789711305,11.303328167292682
316.61200103955514,-86626.72018501768,55158.51049772884,121.6048936613818,-1.4843283560206129,211.02229887492223,166.3417269659679,1,10.994749008242032,0.27546158014299216,10.71928742809904
318.60327148634474,-84940.46732596576,56217.61827675659,121.62005033138269,-1.474756909616266,210.4927449854084,167.18485339549386,1,3.741300134009921,0.2690932607363837,3.472206873273537
320.59454193313445,-83254.21446691384,57276.72605578437,121.63520683186114,-1.465185312272251,209.96319109589447,168.02797982501983,1,-2.7108827301418885,0.26293624543599187,-2.9738189755778803
322.58581237992405,-81567.96160786191,58335.83383481212,121.65036316402512,-1.4556135644313704,209.43363720638055,168.8711062545458,1,4.272770900173737,0.25698146611386075,4.015789434059876
